CASE_STATUS,DECISION_ELAPSED_DAYS,EMPLOYER_POSTAL_CODE,EMPLOYER_STATE,EMPLOYER_NUM_EMPLOYEES,WAGE_OFFER_FROM_9089,COUNTRY_OF_CITIZENSHIP,CLASS_OF_ADMISSION,FOREIGN_WORKER_INFO_EDUCATION,CASE_RECEIVED_DATE_MONTH,EMPLOYER_STATES,ZIP_CODE
Denied,531,20016,DC,1,38126,PHILIPPINES,B-2,High School,8,DISTRICT OF COLUMBIA,20016
Certified,126,20016,DC,1,26104,PHILIPPINES,A-3,None,4,DISTRICT OF COLUMBIA,20016
Certified,608,20015,DISTRICT OF COLUMBIA,1,29900,PHILIPPINES,B-2,High School,10,DISTRICT OF COLUMBIA,20015
Certified,533,20011,DISTRICT OF COLUMBIA,10,33446,PHILIPPINES,H-1B,Bachelor's,12,DISTRICT OF COLUMBIA,20011
Certified,533,20011,DISTRICT OF COLUMBIA,32,33446,PHILIPPINES,H-1B,Bachelor's,12,DISTRICT OF COLUMBIA,20011
Certified,533,20011,DISTRICT OF COLUMBIA,10,33446,PHILIPPINES,H-1B,Bachelor's,12,DISTRICT OF COLUMBIA,20011
Certified,440,20011,DISTRICT OF COLUMBIA,32,33446,PHILIPPINES,H-1B,Bachelor's,6,DISTRICT OF COLUMBIA,20011
Certified,533,20011,DISTRICT OF COLUMBIA,32,33446,PHILIPPINES,H-1B,Bachelor's,12,DISTRICT OF COLUMBIA,20011
Certified,435,20011,DISTRICT OF COLUMBIA,60,45340,PHILIPPINES,H-1B,Bachelor's,6,DISTRICT OF COLUMBIA,20011
Denied,683,20011,DC,6,58050,PHILIPPINES,H-1B,Master's,3,DISTRICT OF COLUMBIA,20011
Denied,725,20011,DC,6,58050,PHILIPPINES,H-1B,Master's,3,DISTRICT OF COLUMBIA,20011
Certified,269,20011,DC,35,46500,PHILIPPINES,H-1B,Bachelor's,7,DISTRICT OF COLUMBIA,20011
Certified,218,20011,DC,19,36566,PHILIPPINES,H-4,Bachelor's,1,DISTRICT OF COLUMBIA,20011
Denied,2125,20011,DC,28,25397,PHILIPPINES,H-1B,Bachelor's,1,DISTRICT OF COLUMBIA,20011
Certified,212,20011,DC,42,57983,PHILIPPINES,H-1B,Master's,11,DISTRICT OF COLUMBIA,20011
Certified,202,20010,DISTRICT OF COLUMBIA,5000,61686.08,PHILIPPINES,H-1B,Bachelor's,11,DISTRICT OF COLUMBIA,20010
Denied,727,20010,DC,10,39800,PHILIPPINES,H-1B,Master's,1,DISTRICT OF COLUMBIA,20010
Certified,149,20010,DC,7000,69052.47,PHILIPPINES,H-1B,Bachelor's,4,DISTRICT OF COLUMBIA,20010
Certified,84,20009,DC,392,73507,PHILIPPINES,G-4,Bachelor's,2,DISTRICT OF COLUMBIA,20009
Certified,116,20009,DC,1,37440,PHILIPPINES,B-1,High School,3,DISTRICT OF COLUMBIA,20009
Certified,625,20007,DISTRICT OF COLUMBIA,1,28704,PHILIPPINES,G-5,High School,10,DISTRICT OF COLUMBIA,20007
Denied,762,20007,DISTRICT OF COLUMBIA,0,23546,PHILIPPINES,G-5,High School,8,DISTRICT OF COLUMBIA,20007
Denied,83,20007,DC,1,24482,PHILIPPINES,G-5,High School,5,DISTRICT OF COLUMBIA,20007
Certified,63,20007,DC,61,59800,PHILIPPINES,H-1B,Bachelor's,2,DISTRICT OF COLUMBIA,20007
Denied,659,20007,DC,1,24482,PHILIPPINES,G-5,High School,5,DISTRICT OF COLUMBIA,20007
Denied,1027,20003,DC,35,29099,PHILIPPINES,B-1,None,6,DISTRICT OF COLUMBIA,20003
Certified,563,20002,DC,10,61637,PHILIPPINES,H-1B,Bachelor's,11,DISTRICT OF COLUMBIA,20002
Certified,111,19805,DE,44000,113807.79,PHILIPPINES,H-1B,Doctorate,5,DELAWARE,19805
Certified,68,19803,DE,4900,230000,PHILIPPINES,H-1B,Other,2,DELAWARE,19803
Certified,262,19801,DE,44,22880,PHILIPPINES,Not in USA,None,10,DELAWARE,19801
Certified,262,19801,DE,44,22880,PHILIPPINES,Not in USA,None,10,DELAWARE,19801
Certified,262,19801,DE,44,22880,PHILIPPINES,Not in USA,None,10,DELAWARE,19801
Certified,270,19801,DE,44,22880,PHILIPPINES,Not in USA,None,10,DELAWARE,19801
Certified,270,19801,DE,44,22880,PHILIPPINES,Not in USA,None,10,DELAWARE,19801
Certified,106,19701,DE,23,123900,PHILIPPINES,H-1B,Other,3,DELAWARE,19701
Certified,110,19701,DE,23,123900,PHILIPPINES,H-1B,Other,3,DELAWARE,19701
Certified,144,19460,PA,11,111925,PHILIPPINES,H-1B,Bachelor's,12,PENNSYLVANIA,19460
Certified,114,19456,PA,2300,98000,PHILIPPINES,H-1B,Bachelor's,1,PENNSYLVANIA,19456
Certified,463,19422,PENNSYLVANIA,38,109907,PHILIPPINES,H-1B,Bachelor's,4,PENNSYLVANIA,19422
Certified,174,19406,PENNSYLVANIA,138,110677,PHILIPPINES,H-1B,Bachelor's,11,PENNSYLVANIA,19406
Denied,790,19382,PA,750,70429,PHILIPPINES,H-1B,Master's,2,PENNSYLVANIA,19382
Certified,90,19141,PA,680,187200,PHILIPPINES,H-1B,Other,1,PENNSYLVANIA,19141
Certified,90,19141,PA,680,187200,PHILIPPINES,H-1B,Other,1,PENNSYLVANIA,19141
Certified,111,19141,PA,1007,187200,PHILIPPINES,H-1B,Other,3,PENNSYLVANIA,19141
Denied,5,19130,PENNSYLVANIA,23,142605,PHILIPPINES,H-1B,Master's,8,PENNSYLVANIA,19130
Certified,136,19128,PA,726,59592,PHILIPPINES,H-1B,Bachelor's,1,PENNSYLVANIA,19128
Certified,84,19104,PA,2570,160000,PHILIPPINES,H-1B,Other,6,PENNSYLVANIA,19104
Certified,195,19103,PENNSYLVANIA,12000,64300,PHILIPPINES,H-1B,Bachelor's,11,PENNSYLVANIA,19103
Certified,132,19103,PA,21000,182790,PHILIPPINES,H-1B,Master's,2,PENNSYLVANIA,19103
Certified,53,19087,PA,1000,119725,PHILIPPINES,H-1B,Bachelor's,7,PENNSYLVANIA,19087
Certified,210,19064,PENNSYLVANIA,886,155000,PHILIPPINES,H-1B,Other,1,PENNSYLVANIA,19064
Denied,436,19047,PENNSYLVANIA,70,39800,PHILIPPINES,H-1B,Master's,3,PENNSYLVANIA,19047
Denied,153,19047,PENNSYLVANIA,70,39800,PHILIPPINES,Not in USA,Master's,5,PENNSYLVANIA,19047
Denied,276,19047,PA,70,36200,PHILIPPINES,H-1B,Master's,5,PENNSYLVANIA,19047
Denied,317,19047,PA,70,36200,PHILIPPINES,H-1B,Master's,4,PENNSYLVANIA,19047
Certified,87,19047,PA,70,61568,PHILIPPINES,Not in USA,Master's,4,PENNSYLVANIA,19047
Denied,1853,19047,PA,70,36700,PHILIPPINES,H-1B,Master's,6,PENNSYLVANIA,19047
Certified,172,17972,PENNSYLVANIA,133,60000,PHILIPPINES,H-1B,Bachelor's,11,PENNSYLVANIA,17972
Certified,261,17856,PA,330,46799,PHILIPPINES,L-1,High School,8,PENNSYLVANIA,17856
Certified,104,17822,PA,3000,210000,PHILIPPINES,H-1B,Other,3,PENNSYLVANIA,17822
Certified,128,17821,PA,26,115000,PHILIPPINES,H-1B,Bachelor's,1,PENNSYLVANIA,17821
Certified,187,17104,PENNSYLVANIA,784,195000,PHILIPPINES,H-1B,Other,11,PENNSYLVANIA,17104
Certified,200,17011,PENNSYLVANIA,92000,124280,PHILIPPINES,H-1B,Bachelor's,2,PENNSYLVANIA,17011
Denied,602,17011,PENNSYLVANIA,92000,148720,PHILIPPINES,H-1B,Doctorate,2,PENNSYLVANIA,17011
Denied,206,17011,PENNSYLVANIA,92000,121680,PHILIPPINES,Not in USA,Bachelor's,2,PENNSYLVANIA,17011
Denied,1762,17011,PA,92000,137280,PHILIPPINES,H-1B,Bachelor's,2,PENNSYLVANIA,17011
Denied,1946,17011,PA,92000,137280,PHILIPPINES,H-1B,Bachelor's,2,PENNSYLVANIA,17011
Denied,1946,17011,PA,92000,137280,PHILIPPINES,H-1B,Bachelor's,2,PENNSYLVANIA,17011
Denied,1947,17011,PA,92000,139360,PHILIPPINES,H-1B,Bachelor's,2,PENNSYLVANIA,17011
Denied,1947,17011,PA,92000,135200,PHILIPPINES,H-1B,Bachelor's,2,PENNSYLVANIA,17011
Certified,111,15241,PA,81,103085,PHILIPPINES,H-1B,Bachelor's,4,PENNSYLVANIA,15241
Certified,107,15229,PA,59,86237,PHILIPPINES,H-1B,Bachelor's,2,PENNSYLVANIA,15229
Certified,470,15222,PENNSYLVANIA,745,100000,PHILIPPINES,H-1B,Bachelor's,3,PENNSYLVANIA,15222
Certified,63,15219,PA,5385,100000,PHILIPPINES,H-1B,Other,2,PENNSYLVANIA,15219
Certified,85,15219,PA,475,500000,PHILIPPINES,H-1B,Other,5,PENNSYLVANIA,15219
Certified,64,15219,PA,475,240000,PHILIPPINES,H-1B,Other,6,PENNSYLVANIA,15219
Certified,549,15212,PENNSYLVANIA,39,84906,PHILIPPINES,H-1B,Bachelor's,12,PENNSYLVANIA,15212
Certified,71,15108,PA,764,101712,PHILIPPINES,H-1B,Bachelor's,6,PENNSYLVANIA,15108
Certified,57,15108,PA,782,103085,PHILIPPINES,H-1B,Bachelor's,3,PENNSYLVANIA,15108
Certified,252,15102,PA,260,18782,PHILIPPINES,Not in USA,High School,8,PENNSYLVANIA,15102
Certified,234,15102,PA,260,18782,PHILIPPINES,Not in USA,Bachelor's,8,PENNSYLVANIA,15102
Certified,220,14624,NY,27,102531,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,14624
Certified,51,14624,NY,39,101608,PHILIPPINES,H-1B,Bachelor's,7,NEW YORK,14624
Certified,189,14606,NEW YORK,69,65416,PHILIPPINES,H-1B,Master's,1,NEW YORK,14606
Certified,74,14605,NY,265,119600,PHILIPPINES,H-1B,Other,7,NEW YORK,14605
Certified,267,14127,NY,773,66331,PHILIPPINES,H-1B,Bachelor's,9,NEW YORK,14127
Certified,195,13820,NEW YORK,820,47819,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,13820
Certified,215,13820,NEW YORK,820,47819,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,13820
Certified,205,13820,NEW YORK,820,47819,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,13820
Certified,487,13753,NEW YORK,172,46654,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,13753
Certified,146,13669,NY,750,61048,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,13669
Certified,233,13669,NY,750,61048,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,13669
Certified,482,12883,NEW YORK,280,52998,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,12883
Certified,170,12801,NEW YORK,2600,63544,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,12801
Certified,170,12801,NEW YORK,2600,63544,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,12801
Certified,53,12443,NY,2,40000,PHILIPPINES,H-1B,Bachelor's,4,NEW YORK,12443
Certified,236,12208,NY,4980,56826,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,12208
Certified,169,12180,NEW YORK,5100,63294,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,12180
Certified,126,12180,NY,12500,65000,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,12180
Certified,278,11803,NY,0,19802,PHILIPPINES,B-2,None,10,NEW YORK,11803
Certified,55,11787,NY,150,61000,PHILIPPINES,C-1,None,5,NEW YORK,11787
Certified,116,11716,NY,4,75000,PHILIPPINES,A1/A2,Bachelor's,2,NEW YORK,11716
Denied,212,11691,NY,160,81162,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,11691
Certified,218,11581,NY,1,27498,PHILIPPINES,F-1,High School,9,NEW YORK,11581
Certified,546,11576,NEW YORK,3119,62525,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,11576
Certified,90,11563,NY,46,55682,PHILIPPINES,H-1B,Bachelor's,4,NEW YORK,11563
Denied,453,11545,NEW YORK,1,27851,PHILIPPINES,A-3,High School,6,NEW YORK,11545
Denied,642,11545,NY,1,27851,PHILIPPINES,A-3,High School,6,NEW YORK,11545
Denied,233,11545,NY,1,26499,PHILIPPINES,A-3,High School,9,NEW YORK,11545
Certified,91,11432,NY,15,99403,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11432
Certified,160,11429,NY,14,55286,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,11429
Certified,56,11429,NY,35,114046,PHILIPPINES,H-1B,Bachelor's,7,NEW YORK,11429
Denied,1402,11427,NY,4,24856,PHILIPPINES,Not in USA,High School,9,NEW YORK,11427
Denied,2101,11422,NY,3,44200,PHILIPPINES,H-1B,Bachelor's,10,NEW YORK,11422
Certified,210,11421,NEW YORK,1,43118,PHILIPPINES,B-2,None,1,NEW YORK,11421
Certified,119,11415,NY,110,107016,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,11415
Certified,66,11385,NY,17,85000,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,11385
Denied,28,11377,NY,10,116667,PHILIPPINES,B-2,Master's,9,NEW YORK,11377
Certified,206,11377,NY,10,116667,PHILIPPINES,B-2,Master's,10,NEW YORK,11377
Certified,97,11377,NY,35,38355,PHILIPPINES,F-1,Bachelor's,2,NEW YORK,11377
Certified,312,11377,NY,55,46000,PHILIPPINES,B-2,Bachelor's,8,NEW YORK,11377
Certified,312,11377,NY,55,46000,PHILIPPINES,B-2,Bachelor's,8,NEW YORK,11377
Denied,326,11377,NY,50,47000,PHILIPPINES,B-2,Bachelor's,12,NEW YORK,11377
Certified,151,11377,NY,13,34195,PHILIPPINES,B-2,High School,11,NEW YORK,11377
Certified,138,11377,NY,40,70886,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,11377
Certified,140,11377,NY,40,51875,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,11377
Certified,76,11377,NY,40,70886,PHILIPPINES,H-1B,Bachelor's,6,NEW YORK,11377
Certified,63,11377,NY,40,61381,PHILIPPINES,H-1B,Bachelor's,6,NEW YORK,11377
Certified,213,11375,NY,6,47000,PHILIPPINES,B-2,Bachelor's,2,NEW YORK,11375
Certified,60,11373,NY,20,96741,PHILIPPINES,H-1B,Bachelor's,6,NEW YORK,11373
Denied,76,11373,NY,17,41038,PHILIPPINES,B-2,Bachelor's,11,NEW YORK,11373
Denied,213,11373,NY,17,41662,PHILIPPINES,B-2,Bachelor's,10,NEW YORK,11373
Certified,73,11373,NY,147,46405,PHILIPPINES,B-1,Bachelor's,6,NEW YORK,11373
Denied,119,11373,NY,20,83408,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,11373
Denied,408,11354,NY,7,82472,PHILIPPINES,H-1B,Other,9,NEW YORK,11354
Certified,131,11354,NY,7,65000,PHILIPPINES,H-1B,Other,12,NEW YORK,11354
Denied,244,11237,NY,36,65666,PHILIPPINES,B-2,Associate's,6,NEW YORK,11237
Certified,507,11231,NEW YORK,64,26500,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11231
Certified,512,11231,NEW YORK,64,26250,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11231
Denied,601,11231,NY,64,38196.5,PHILIPPINES,H-1B,Bachelor's,9,NEW YORK,11231
Certified,164,11231,NY,64,39151.45,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11231
Denied,203,11223,NY,1,21757,PHILIPPINES,B-2,High School,2,NEW YORK,11223
Denied,203,11223,NY,1,24648,PHILIPPINES,B-2,Bachelor's,2,NEW YORK,11223
Certified,203,11222,NEW YORK,180,74110,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,11222
Certified,103,11221,NY,1300,37586,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,11221
Certified,192,11220,NEW YORK,7,112840,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11220
Denied,208,11216,NEW YORK,18,73174,PHILIPPINES,H-1B,Master's,2,NEW YORK,11216
Denied,343,11216,NY,450,44658,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,11216
Denied,397,11216,NY,18,73174,PHILIPPINES,H-1B,Master's,2,NEW YORK,11216
Denied,431,11216,NY,60,50315,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,11216
Certified,101,11216,NY,450,71656,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,11216
Denied,659,11214,NEW YORK,350,80000,PHILIPPINES,H-1B,Other,5,NEW YORK,11214
Certified,82,11214,NY,100,114317,PHILIPPINES,H-1B,Master's,3,NEW YORK,11214
Certified,217,11211,NY,67,36198,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,11211
Certified,62,11210,NY,12,74048,PHILIPPINES,B-2,Bachelor's,6,NEW YORK,11210
Certified,146,11210,NY,12,170955,PHILIPPINES,H-1B,Other,11,NEW YORK,11210
Certified,558,11207,NEW YORK,19,76000,PHILIPPINES,H-1B,Bachelor's,10,NEW YORK,11207
Denied,948,11207,NY,12,77750,PHILIPPINES,B-2,Associate's,11,NEW YORK,11207
Certified,540,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Master's,1,NEW YORK,11201
Certified,701,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Master's,9,NEW YORK,11201
Certified,544,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Master's,1,NEW YORK,11201
Certified,540,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Master's,1,NEW YORK,11201
Certified,544,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Other,1,NEW YORK,11201
Certified,526,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,11201
Certified,919,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11201
Certified,544,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Master's,1,NEW YORK,11201
Certified,543,11201,NEW YORK,135000,45530,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,11201
Certified,93,11201,NY,135000,49908,PHILIPPINES,H-1B,Master's,2,NEW YORK,11201
Certified,227,11201,NY,135000,49908,PHILIPPINES,H-1B,Master's,12,NEW YORK,11201
Certified,240,11201,NY,135000,49908,PHILIPPINES,H-1B,Master's,12,NEW YORK,11201
Certified,915,11201,NY,135000,48445,PHILIPPINES,H-1B,Master's,1,NEW YORK,11201
Certified,915,11201,NY,135000,48445,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,11201
Certified,915,11201,NY,135000,48445,PHILIPPINES,H-1B,Master's,1,NEW YORK,11201
Denied,1646,11201,NY,135000,45530,PHILIPPINES,H-1B,Master's,2,NEW YORK,11201
Certified,209,11106,NEW YORK,378,71822,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11106
Certified,218,11106,NEW YORK,378,71822,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,11106
Certified,194,11106,NEW YORK,378,71822,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,11106
Certified,110,11106,NY,378,54350,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,11106
Certified,138,11106,NY,378,76690,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,11106
Certified,190,11101,NEW YORK,141,71822,PHILIPPINES,Not in USA,Other,3,NEW YORK,11101
Certified,218,11101,NEW YORK,6,56410,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,11101
Certified,184,11101,NEW YORK,141,71822,PHILIPPINES,H-1B,Other,2,NEW YORK,11101
Certified,553,11101,NEW YORK,81,61298,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,11101
Certified,455,11101,NEW YORK,70,64688,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,11101
Certified,185,11101,NEW YORK,141,71822,PHILIPPINES,H-1B,Other,3,NEW YORK,11101
Denied,464,11101,NEW YORK,70,54642,PHILIPPINES,H-1B,Bachelor's,6,NEW YORK,11101
Denied,343,11101,NY,128,76690,PHILIPPINES,H-1B,Other,4,NEW YORK,11101
Denied,350,11101,NY,128,76690,PHILIPPINES,H-1B,Other,4,NEW YORK,11101
Certified,132,11101,NY,130,69000,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,11101
Certified,56,11101,NY,48,45989,PHILIPPINES,F-1,Bachelor's,7,NEW YORK,11101
Denied,1487,10994,NY,37,50523,PHILIPPINES,H-1B,High School,2,NEW YORK,10994
Certified,78,10977,NY,1,21258,PHILIPPINES,B-1,None,3,NEW YORK,10977
Certified,226,10920,NY,4,23400,PHILIPPINES,F-1,Bachelor's,9,NEW YORK,10920
Certified,200,10805,NEW YORK,250,43451,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,10805
Certified,79,10805,NY,250,45178,PHILIPPINES,B-2,Bachelor's,6,NEW YORK,10805
Certified,108,10801,NY,1074,200000,PHILIPPINES,H-1B,Other,2,NEW YORK,10801
Certified,119,10801,NY,1074,200000,PHILIPPINES,H-1B,Other,2,NEW YORK,10801
Certified,138,10801,NY,1,20654,PHILIPPINES,B-2,Bachelor's,5,NEW YORK,10801
Certified,44,10704,NY,117,27352,PHILIPPINES,B-1,None,5,NEW YORK,10704
Certified,177,10591,NEW YORK,1600,58743.75,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,10591
Certified,118,10580,NY,26400,113200,PHILIPPINES,L-1,Bachelor's,2,NEW YORK,10580
Denied,1916,10573,NY,47,46696,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,10573
Certified,75,10573,NY,204,76856,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,10573
Denied,170,10570,NY,20,46509,PHILIPPINES,Parolee,Bachelor's,12,NEW YORK,10570
Certified,108,10523,NY,494,80000,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,10523
Denied,88,10502,NY,5,34882,PHILIPPINES,B-2,None,6,NEW YORK,10502
Certified,132,10467,NY,600,45386,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,10467
Certified,145,10457,NY,30,138133,PHILIPPINES,H-1B,Other,11,NEW YORK,10457
Denied,83,10305,NY,5,31741,PHILIPPINES,A1/A2,High School,5,NEW YORK,10305
Certified,90,10305,NY,5,31741,PHILIPPINES,B-2,High School,5,NEW YORK,10305
Certified,114,10305,NY,9,67413,PHILIPPINES,F-1,High School,6,NEW YORK,10305
Denied,411,10305,NY,7,32552,PHILIPPINES,B-2,High School,1,NEW YORK,10305
Certified,143,10305,NY,6,61277,PHILIPPINES,F-1,High School,11,NEW YORK,10305
Certified,163,10305,NY,7,34195,PHILIPPINES,B-2,High School,12,NEW YORK,10305
Certified,149,10285,NY,53500,103813,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,10285
Certified,615,10173,NEW YORK,35,121202,PHILIPPINES,H-1B,Bachelor's,10,NEW YORK,10173
Certified,155,10169,NEW YORK,23,123698,PHILIPPINES,B-2,Other,11,NEW YORK,10169
Denied,1792,10169,NY,23,115170,PHILIPPINES,H-1B,Other,7,NEW YORK,10169
Certified,181,10162,NEW YORK,1,18179,PHILIPPINES,F-1,Bachelor's,3,NEW YORK,10162
Certified,85,10128,NY,1,20571,PHILIPPINES,B-2,High School,3,NEW YORK,10128
Certified,136,10105,NY,56,83408,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,10105
Certified,98,10104,NY,2238,97600,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,10104
Certified,204,10065,NEW YORK,30,41933,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,10065
Certified,150,10065,NY,6,31283,PHILIPPINES,B-2,Doctorate,12,NEW YORK,10065
Denied,509,10065,NY,9,44970,PHILIPPINES,B-2,None,2,NEW YORK,10065
Certified,930,10065,NY,9,44970,PHILIPPINES,B-2,None,2,NEW YORK,10065
Certified,87,10041,NY,295,51979,PHILIPPINES,H-1B,Bachelor's,7,NEW YORK,10041
Denied,454,10039,NY,17,36198,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,10039
Denied,725,10039,NY,17,36198,PHILIPPINES,H-1B,Bachelor's,5,NEW YORK,10039
Certified,288,10039,NY,17,36198,PHILIPPINES,H-1B,Bachelor's,10,NEW YORK,10039
Certified,221,10038,NEW YORK,20,108500,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,10038
Denied,341,10038,NY,20,68640,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,10038
Certified,58,10038,NY,18,127878,PHILIPPINES,B-1,Bachelor's,7,NEW YORK,10038
Denied,559,10036,NEW YORK,18,55370,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,10036
Certified,133,10036,NY,78,132621,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,10036
Certified,112,10036,NY,171,104229,PHILIPPINES,L-1,Bachelor's,1,NEW YORK,10036
Denied,1707,10036,NY,200,109491.2,PHILIPPINES,B-2,Bachelor's,8,NEW YORK,10036
Certified,242,10032,NY,1,20842,PHILIPPINES,H-1B,Bachelor's,9,NEW YORK,10032
Certified,608,10029,NEW YORK,4,36198,PHILIPPINES,H-1B,Bachelor's,10,NEW YORK,10029
Certified,202,10028,NEW YORK,1,43118,PHILIPPINES,B-2,None,12,NEW YORK,10028
Certified,67,10028,NY,1,27000,PHILIPPINES,F-1,Bachelor's,5,NEW YORK,10028
Denied,555,10024,NEW YORK,1,22464,PHILIPPINES,F-2,None,10,NEW YORK,10024
Certified,252,10023,NY,0,18179,PHILIPPINES,F-1,High School,8,NEW YORK,10023
Certified,512,10022,NEW YORK,0,25688,PHILIPPINES,B-2,None,1,NEW YORK,10022
Certified,531,10022,NEW YORK,170,120000,PHILIPPINES,H-1B,Master's,1,NEW YORK,10022
Certified,573,10022,NEW YORK,385,109554,PHILIPPINES,H-1B,Bachelor's,9,NEW YORK,10022
Certified,567,10022,NEW YORK,385,109554,PHILIPPINES,H-1B,Bachelor's,9,NEW YORK,10022
Certified,573,10022,NEW YORK,385,109554,PHILIPPINES,H-1B,Bachelor's,9,NEW YORK,10022
Certified,181,10022,NY,500,117440,PHILIPPINES,H-1B,Bachelor's,10,NEW YORK,10022
Certified,70,10022,NY,1,25000,PHILIPPINES,F-1,Bachelor's,7,NEW YORK,10022
Certified,54,10022,NY,9,41101,PHILIPPINES,B-2,Bachelor's,4,NEW YORK,10022
Certified,118,10022,NY,75,105050,PHILIPPINES,L-1,Bachelor's,2,NEW YORK,10022
Certified,190,10019,NEW YORK,2350,115000,PHILIPPINES,H-1B,Master's,2,NEW YORK,10019
Certified,112,10019,NY,2300,80000,PHILIPPINES,H-1B,Bachelor's,2,NEW YORK,10019
Certified,56,10019,NY,3697,150000,PHILIPPINES,L-1,Bachelor's,7,NEW YORK,10019
Certified,78,10019,NY,650,155000,PHILIPPINES,H-1B,Master's,3,NEW YORK,10019
Certified,124,10019,NY,3639,119496,PHILIPPINES,L-1,Bachelor's,2,NEW YORK,10019
Certified,101,10019,NY,3860,106000,PHILIPPINES,L-1,Bachelor's,3,NEW YORK,10019
Certified,480,10018,NEW YORK,10,60000,PHILIPPINES,B-1,Bachelor's,5,NEW YORK,10018
Certified,498,10018,NEW YORK,105,29515,PHILIPPINES,H-1B,Bachelor's,3,NEW YORK,10018
Certified,150,10018,NY,100,55370,PHILIPPINES,H-1B,Bachelor's,12,NEW YORK,10018
Certified,75,10018,NY,138,108000,PHILIPPINES,H-1B,Bachelor's,6,NEW YORK,10018
Certified,90,10018,NY,74,53000,PHILIPPINES,H-1B,Bachelor's,1,NEW YORK,10018
Certified,153,10018,NY,66,150000,PHILIPPINES,H-1B,Bachelor's,11,NEW YORK,10018
Certified,133,10018,NY,15,38854,PHILIPPINES,B-2,Bachelor's,3,NEW YORK,10018
