ROOMS,YR_RMDL,CENSUS_TRACT,SQUARE,ZIPCODE,BEDRM,BATHRM,KITCHENS,PRICE
10,2015.0,2201.0,3011,20011.0,4,3,1.0,685000.0
8,2018.0,1901.0,2977,20011.0,3,2,1.0,440000.0
5,2017.0,3100.0,2892,20010.0,3,3,1.0,740000.0
8,2017.0,2502.0,2908,20011.0,4,3,1.0,860000.0
6,2010.0,2201.0,3007,20011.0,3,3,1.0,685000.0
7,2017.0,10300.0,2967,20012.0,4,2,1.0,762000.0
7,1973.0,2201.0,3009,20011.0,4,1,1.0,515000.0
6,2010.0,10300.0,2971,20012.0,3,2,1.0,663000.0
8,2017.0,3000.0,2854,20009.0,7,3,2.0,1150000.0
8,2015.0,2101.0,2997,20011.0,4,3,1.0,690000.0
9,2017.0,3400.0,3087,20001.0,5,4,1.0,1510000.0
6,2017.0,3400.0,3080,20001.0,3,1,1.0,690000.0
4,2000.0,3400.0,3080,20001.0,2,1,1.0,512000.0
6,2008.0,3400.0,3081,20001.0,3,2,1.0,1075000.0
6,2017.0,3400.0,3081,20001.0,3,2,1.0,1290000.0
8,2000.0,3400.0,3096,20001.0,4,1,1.0,1855000.0
6,2017.0,3400.0,3091,20001.0,4,3,1.0,1295000.0
6,2016.0,3200.0,3054,20001.0,3,3,2.0,750000.0
8,2017.0,2400.0,3019,20011.0,4,3,2.0,810000.0
7,2016.0,3200.0,3035,20010.0,5,4,2.0,1300000.0
8,2016.0,2101.0,2999,20011.0,4,3,1.0,775000.0
8,1991.0,2201.0,3012,20011.0,3,1,1.0,839900.0
6,1980.0,2400.0,3024,20011.0,3,1,1.0,1300000.0
16,2016.0,3200.0,3038,20010.0,8,4,4.0,1219000.0
6,2003.0,3200.0,3039,20010.0,4,2,2.0,585000.0
12,2017.0,3400.0,3098,20001.0,4,4,3.0,1200000.0
8,2016.0,3400.0,3098,20001.0,5,4,2.0,1340000.0
7,2010.0,3400.0,3093,20001.0,4,3,2.0,905000.0
10,2011.0,1901.0,2980,20011.0,6,4,1.0,867000.0
10,1971.0,3200.0,3034,20010.0,5,2,2.0,670000.0
7,2010.0,3200.0,3046,20010.0,2,2,1.0,529000.0
6,2017.0,3200.0,3031,20010.0,3,1,1.0,615000.0
6,2017.0,3200.0,3031,20010.0,3,3,1.0,795000.0
6,2012.0,3200.0,3046,20010.0,4,3,1.0,756000.0
7,2011.0,3200.0,3043,20010.0,4,3,1.0,870000.0
8,2017.0,2101.0,2999,20011.0,4,3,2.0,675000.0
6,2014.0,3400.0,3083,20001.0,3,2,1.0,720000.0
6,1979.0,3400.0,3084,20001.0,3,2,1.0,650000.0
5,2006.0,3400.0,3056,20001.0,2,1,1.0,424449.0
6,2015.0,3400.0,3056,20001.0,3,2,1.0,550000.0
8,2006.0,3200.0,3051,20001.0,4,3,1.0,596500.0
9,2017.0,3400.0,3094,20001.0,4,4,1.0,1580000.0
6,2004.0,3200.0,3051,20001.0,4,2,1.0,770000.0
7,2017.0,3200.0,3052,20001.0,5,3,2.0,960000.0
6,2006.0,3200.0,3032,20010.0,3,2,1.0,680000.0
7,2017.0,2002.0,2933,20011.0,5,3,1.0,715000.0
6,2016.0,10300.0,2961,20012.0,3,1,1.0,485000.0
8,2013.0,10300.0,2961,20012.0,4,3,1.0,550000.0
7,2008.0,3302.0,3101,20001.0,4,3,2.0,899900.0
6,2007.0,3200.0,3044,20010.0,3,1,2.0,540000.0
6,2015.0,3200.0,3044,20010.0,4,3,1.0,646680.0
10,2013.0,2101.0,3001,20011.0,4,3,1.0,665000.0
6,2012.0,2101.0,3002,20011.0,3,2,1.0,524560.0
6,2017.0,3400.0,3086,20001.0,3,3,1.0,915000.0
6,2016.0,2002.0,2932,20011.0,4,2,1.0,584500.0
6,2005.0,3400.0,3079,20001.0,3,2,1.0,838900.0
6,2016.0,3400.0,3079,20001.0,3,2,1.0,800000.0
6,2006.0,3400.0,3095,20001.0,4,2,1.0,836500.0
6,2005.0,2201.0,3014,20011.0,3,2,1.0,579900.0
6,2016.0,2201.0,3014,20011.0,4,3,2.0,861000.0
6,2011.0,3200.0,3041,20010.0,3,3,2.0,698000.0
6,2014.0,3200.0,3041,20010.0,4,1,1.0,650000.0
7,2009.0,3200.0,3052,20010.0,3,3,1.0,647500.0
6,2013.0,2002.0,2932,20011.0,4,3,1.0,660000.0
7,2017.0,3200.0,3034,20010.0,3,3,1.0,875000.0
8,2008.0,3200.0,3049,20010.0,3,2,1.0,699000.0
6,2017.0,3200.0,3034,20010.0,4,3,1.0,910000.0
6,2013.0,3200.0,3044,20010.0,3,2,1.0,700000.0
6,2004.0,3200.0,3045,20010.0,2,3,1.0,650000.0
6,2010.0,3200.0,3045,20010.0,3,3,2.0,685000.0
6,2017.0,3200.0,3050,20001.0,3,2,1.0,630000.0
10,2005.0,3302.0,3101,20001.0,4,2,2.0,690000.0
10,2006.0,3200.0,3031,20010.0,6,3,2.0,799000.0
9,2014.0,3200.0,3045,20010.0,3,3,1.0,740000.0
4,2010.0,3400.0,3080,20001.0,2,1,1.0,602000.0
6,2017.0,3400.0,3090,20001.0,5,4,2.0,1425000.0
14,2007.0,2400.0,3021,20011.0,5,4,2.0,900000.0
7,2012.0,2400.0,3017,20011.0,3,3,2.0,652500.0
6,2013.0,3400.0,3096,20001.0,3,3,1.0,815000.0
6,2002.0,3400.0,3096,20001.0,3,2,1.0,828000.0
6,2011.0,3200.0,3053,20001.0,2,3,1.0,725000.0
7,2011.0,3200.0,3035,20010.0,3,1,1.0,674900.0
6,2005.0,3200.0,3033,20010.0,2,1,1.0,425000.0
6,2017.0,3200.0,3050,20001.0,3,2,1.0,660000.0
7,2016.0,3200.0,3050,20001.0,3,1,1.0,615000.0
8,2013.0,3400.0,3091,20001.0,5,3,2.0,1300000.0
6,1985.0,3200.0,3049,20010.0,3,1,1.0,250000.0
6,2017.0,3200.0,3049,20010.0,4,3,1.0,758000.0
8,2013.0,3200.0,3045,20010.0,4,3,1.0,836000.0
6,2016.0,3200.0,3045,20010.0,4,3,1.0,745000.0
8,2017.0,3200.0,3045,20010.0,4,3,2.0,849000.0
6,2012.0,3200.0,3045,20010.0,4,3,1.0,750000.0
9,2017.0,3301.0,3127,20001.0,3,3,2.0,1500000.0
9,2017.0,3301.0,3123,20001.0,5,3,2.0,1405000.0
6,2017.0,3301.0,3125,20001.0,3,3,2.0,925000.0
8,2014.0,2201.0,3142,20011.0,3,3,1.0,890000.0
10,2013.0,2201.0,3142,20011.0,5,4,1.0,810000.0
10,2017.0,3301.0,3112,20001.0,5,4,1.0,1420000.0
8,2016.0,2201.0,3148,20011.0,4,3,1.0,771000.0
6,2015.0,1901.0,3197,20011.0,3,1,1.0,505000.0
6,2016.0,1901.0,3199,20011.0,3,1,1.0,437500.0
6,2017.0,1901.0,3199,20011.0,3,1,1.0,424000.0
6,2017.0,1901.0,3199,20011.0,3,3,1.0,625000.0
6,2015.0,1901.0,3162,20011.0,3,3,1.0,134000.0
7,2016.0,2102.0,3259,20011.0,4,3,1.0,700000.0
7,2009.0,2102.0,3259,20011.0,4,3,2.0,545000.0
5,2006.0,10300.0,3171,20012.0,4,3,1.0,849000.0
8,2017.0,1901.0,3199,20011.0,3,2,1.0,572500.0
6,2016.0,1702.0,3193,20012.0,3,2,1.0,700000.0
6,2017.0,1901.0,3201,20011.0,3,1,1.0,535000.0
10,2016.0,1901.0,3204,20011.0,5,3,1.0,862500.0
6,2017.0,1901.0,3204,20011.0,4,3,1.0,779900.0
8,2018.0,1901.0,3160,20011.0,3,2,1.0,515000.0
6,2005.0,3302.0,3102,20001.0,2,2,1.0,860000.0
7,2017.0,1901.0,3201,20011.0,3,2,1.0,618330.0
9,1992.0,2101.0,3209,20011.0,4,2,1.0,600000.0
12,2010.0,2101.0,3209,20011.0,3,3,2.0,682500.0
8,2016.0,2101.0,3209,20011.0,4,3,1.0,700000.0
7,2009.0,2101.0,3155,20011.0,3,2,1.0,636000.0
7,2015.0,3302.0,3102,20001.0,4,3,1.0,935000.0
6,2016.0,3302.0,3102,20001.0,3,4,1.0,1230000.0
6,2014.0,1702.0,3165,20012.0,3,2,1.0,729853.0
5,2018.0,1901.0,3162,20011.0,3,3,1.0,385000.0
6,2017.0,10300.0,3171,20012.0,3,3,1.0,710000.0
6,2017.0,1901.0,3199,20011.0,3,3,1.0,546000.0
6,2009.0,1901.0,3199,20011.0,3,2,1.0,464000.0
5,2012.0,1901.0,3162,20011.0,4,2,1.0,447500.0
8,2016.0,10300.0,3174,20012.0,4,3,1.0,725000.0
5,2013.0,1901.0,3198,20011.0,3,2,1.0,600000.0
6,2012.0,1901.0,3161,20011.0,3,2,1.0,525000.0
6,2018.0,1901.0,3198,20011.0,3,3,1.0,375000.0
8,2016.0,1901.0,3203,20011.0,6,3,2.0,735000.0
6,2017.0,1901.0,3201,20011.0,3,2,1.0,475000.0
7,2017.0,1901.0,3161,20011.0,3,3,1.0,580000.0
6,2014.0,1901.0,3161,20011.0,3,3,1.0,551250.0
6,1981.0,2101.0,3154,20011.0,3,1,1.0,675000.0
5,1949.0,2101.0,3210,20011.0,2,1,1.0,440000.0
6,2017.0,1901.0,3158,20011.0,3,2,2.0,494885.0
6,2005.0,10300.0,3178,20012.0,3,2,1.0,519970.0
7,2017.0,1901.0,3200,20011.0,4,3,1.0,707500.0
6,2012.0,1702.0,3166,20012.0,4,3,1.0,830000.0
7,2017.0,1901.0,3163,20012.0,3,3,1.0,625000.0
6,2015.0,10300.0,3176,20012.0,3,3,1.0,699900.0
6,2018.0,1901.0,3198,20011.0,3,3,1.0,402000.0
6,2011.0,1901.0,3198,20011.0,3,1,1.0,415000.0
6,2017.0,1901.0,3198,20011.0,3,2,1.0,485000.0
6,2017.0,1901.0,3198,20011.0,3,2,1.0,420000.0
7,2017.0,1901.0,3195,20012.0,4,2,1.0,692500.0
7,2005.0,1901.0,3195,20012.0,3,1,1.0,425000.0
5,2017.0,1901.0,3195,20012.0,2,1,1.0,610000.0
6,2017.0,1901.0,3196,20012.0,3,1,1.0,800000.0
7,2017.0,1901.0,3202,20011.0,4,3,1.0,676000.0
10,2013.0,2101.0,3211,20011.0,3,3,1.0,752000.0
6,2017.0,1901.0,3161,20011.0,4,3,1.0,337000.0
10,2014.0,2101.0,3155,20011.0,4,3,1.0,660000.0
5,2012.0,2101.0,3210,20011.0,2,1,1.0,549900.0
7,2014.0,2101.0,3210,20011.0,3,1,1.0,700000.0
6,2017.0,10300.0,3181,20012.0,3,2,1.0,600000.0
7,1986.0,2301.0,3236,20011.0,4,1,1.0,650000.0
10,2004.0,2301.0,3236,20011.0,4,2,1.0,610000.0
8,2015.0,2301.0,3236,20011.0,4,3,1.0,795000.0
8,2010.0,2201.0,3217,20011.0,3,2,1.0,670000.0
8,2011.0,2201.0,3213,20011.0,3,3,2.0,683000.0
8,2004.0,2202.0,3251,20011.0,4,3,2.0,575000.0
10,1952.0,2400.0,3222,20011.0,5,2,1.0,1160000.0
7,2017.0,2202.0,3252,20011.0,4,3,1.0,785000.0
6,2015.0,2202.0,3251,20011.0,4,3,1.0,659000.0
7,2012.0,2102.0,3262,20011.0,3,2,1.0,540000.0
6,2010.0,2102.0,3262,20011.0,4,3,1.0,570000.0
7,2016.0,2201.0,3212,20011.0,3,3,1.0,672500.0
6,2016.0,2202.0,3253,20011.0,4,3,1.0,770000.0
7,2006.0,1902.0,3265,20011.0,3,1,1.0,520000.0
8,2016.0,2201.0,3214,20011.0,4,3,1.0,791000.0
7,2016.0,2301.0,3237,20011.0,3,3,2.0,785000.0
7,2016.0,1702.0,3281,20012.0,3,2,1.0,588000.0
7,2016.0,1702.0,3281,20012.0,3,2,1.0,615250.0
7,2006.0,2202.0,3253,20011.0,3,2,1.0,575000.0
8,2010.0,2102.0,3260,20011.0,3,2,1.0,715000.0
10,2012.0,2202.0,3251,20011.0,4,3,1.0,725000.0
6,2006.0,1902.0,3263,20011.0,3,1,1.0,472705.0
12,2010.0,2301.0,3309,20011.0,3,3,1.0,736000.0
3,2016.0,1902.0,3266,20011.0,3,1,1.0,545000.0
9,2010.0,1902.0,3266,20011.0,4,2,1.0,565000.0
7,2011.0,1901.0,3200,20011.0,3,2,1.0,435000.0
6,2018.0,1901.0,3163,20012.0,3,3,1.0,425000.0
5,2018.0,1901.0,3196,20012.0,3,3,1.0,421000.0
8,2015.0,2101.0,3209,20011.0,4,2,1.0,565000.0
8,2017.0,2400.0,3231,20011.0,3,2,1.0,725000.0
7,2016.0,2400.0,3231,20011.0,3,2,1.0,765000.0
6,2017.0,1901.0,3197,20011.0,4,2,1.0,500000.0
6,2017.0,1901.0,3162,20011.0,3,2,1.0,547000.0
9,2005.0,1901.0,3202,20011.0,4,2,1.0,599900.0
8,2017.0,1901.0,3202,20011.0,5,3,1.0,700000.0
8,2003.0,3302.0,3101,20001.0,5,3,2.0,955000.0
6,2017.0,1901.0,3159,20011.0,3,2,1.0,547990.0
7,1960.0,2400.0,3232,20011.0,3,1,1.0,537500.0
7,2004.0,1901.0,3164,20012.0,3,3,1.0,530000.0
6,2017.0,1901.0,3159,20011.0,3,2,1.0,570000.0
7,2006.0,1901.0,3160,20011.0,4,2,1.0,670000.0
7,2011.0,10300.0,3177,20012.0,4,2,1.0,737000.0
7,1992.0,2102.0,3257,20011.0,3,1,1.0,619000.0
8,2015.0,1902.0,3265,20011.0,4,3,1.0,665000.0
7,2012.0,1902.0,3265,20011.0,3,3,1.0,700000.0
9,2017.0,1902.0,3288,20011.0,4,3,1.0,785000.0
6,2016.0,2301.0,3247,20011.0,4,3,1.0,846000.0
5,2017.0,1702.0,3367,20012.0,4,1,1.0,465000.0
8,1989.0,2400.0,3233,20011.0,3,1,1.0,380000.0
12,2015.0,2400.0,3233,20011.0,4,4,2.0,975000.0
8,2014.0,3301.0,3112,20001.0,5,3,2.0,979000.0
8,2016.0,3301.0,3120,20001.0,4,3,1.0,1235000.0
6,2017.0,3302.0,3106,20001.0,4,3,2.0,1240000.0
9,2011.0,3302.0,3106,20001.0,6,4,2.0,920000.0
8,2003.0,3302.0,3106,20001.0,5,2,2.0,900000.0
6,1992.0,2400.0,3134,20011.0,3,1,1.0,849000.0
6,2002.0,3302.0,3110,20002.0,3,1,1.0,699900.0
7,2015.0,3302.0,3110,20001.0,4,2,1.0,850000.0
6,2006.0,2400.0,3130,20011.0,3,1,1.0,680000.0
6,2015.0,3200.0,3049,20010.0,3,1,1.0,740000.0
9,2017.0,3301.0,3123,20001.0,5,3,1.0,1369900.0
6,2017.0,3301.0,3123,20001.0,3,3,1.0,770000.0
8,2016.0,2201.0,3148,20011.0,4,3,1.0,679000.0
6,2005.0,3301.0,3125,20001.0,3,3,2.0,830000.0
8,2017.0,3301.0,3125,20001.0,6,4,2.0,1050000.0
7,2003.0,3301.0,3125,20001.0,5,3,2.0,925172.0
6,1969.0,2400.0,3137,20011.0,3,1,1.0,610500.0
4,2017.0,3301.0,3121,20001.0,4,3,1.0,1275000.0
8,2015.0,3301.0,3122,20001.0,5,4,2.0,1380000.0
7,2011.0,2201.0,3145,20011.0,3,2,2.0,805000.0
6,2017.0,3400.0,3089,20001.0,4,3,1.0,915000.0
14,2015.0,2400.0,3020,20011.0,4,4,2.0,490000.0
7,2006.0,3301.0,3117,20001.0,4,2,1.0,1000000.0
7,2004.0,3302.0,3110,20001.0,4,2,2.0,906000.0
9,2004.0,2400.0,3131,20011.0,4,4,1.0,765000.0
6,2017.0,3301.0,3118,20001.0,4,3,2.0,1149000.0
8,2004.0,3301.0,3118,20001.0,5,2,2.0,815000.0
8,2015.0,3302.0,3106,20001.0,5,4,2.0,1200000.0
5,2007.0,3200.0,3036,20010.0,3,2,1.0,685000.0
6,2004.0,3302.0,3105,20001.0,3,2,1.0,815000.0
9,1978.0,2400.0,3131,20011.0,3,2,1.0,545000.0
10,2017.0,3301.0,3125,20001.0,6,3,1.0,1390000.0
6,2013.0,3301.0,3125,20001.0,3,2,2.0,840000.0
8,2005.0,3301.0,3113,20001.0,5,3,2.0,829000.0
8,2017.0,3301.0,3113,20001.0,4,3,2.0,1230000.0
8,2016.0,3301.0,3113,20001.0,5,4,2.0,1325000.0
9,2008.0,3301.0,3124,20001.0,5,4,2.0,1305000.0
9,2017.0,3301.0,3124,20001.0,5,3,2.0,1475000.0
7,2012.0,3301.0,3124,20001.0,4,3,1.0,1105000.0
8,1994.0,3301.0,3124,20001.0,5,2,1.0,650000.0
7,2013.0,2400.0,3135,20011.0,4,2,2.0,841000.0
8,2007.0,3302.0,3111,20001.0,4,2,2.0,905000.0
10,2013.0,2201.0,3146,20011.0,4,3,1.0,762000.0
7,2016.0,3301.0,3118,20001.0,4,3,1.0,910000.0
8,2000.0,3301.0,3114,20001.0,2,2,2.0,700000.0
6,2010.0,3301.0,3114,20001.0,3,3,2.0,1100000.0
7,2011.0,3301.0,3114,20001.0,4,3,1.0,965000.0
8,2004.0,3301.0,3115,20001.0,4,3,2.0,875000.0
8,2005.0,3302.0,3111,20001.0,5,3,1.0,725000.0
6,2017.0,3301.0,3124,20001.0,4,3,1.0,1060000.0
10,2012.0,2101.0,3149,20011.0,3,3,1.0,652000.0
8,2006.0,2101.0,3149,20011.0,3,2,1.0,500000.0
10,2013.0,2101.0,3149,20011.0,3,3,1.0,699900.0
8,2017.0,3301.0,3127,20001.0,4,4,1.0,1490000.0
8,2017.0,3301.0,3127,20001.0,4,4,1.0,1455000.0
7,2016.0,3301.0,3127,20001.0,4,4,1.0,1260000.0
8,2016.0,3301.0,3113,20001.0,4,3,1.0,1171250.0
0,2010.0,3301.0,3113,20001.0,0,0,0.0,901000.0
6,2017.0,3301.0,3114,20001.0,3,3,1.0,1100000.0
6,2008.0,3301.0,3124,20001.0,3,1,1.0,865000.0
7,2013.0,3301.0,3122,20001.0,4,2,1.0,815000.0
6,2011.0,3301.0,3122,20001.0,3,3,1.0,910000.0
9,2011.0,3301.0,3123,20001.0,6,3,2.0,1100000.0
9,2013.0,3301.0,3127,20001.0,6,4,1.0,1200000.0
6,2017.0,3301.0,3127,20001.0,3,1,1.0,750000.0
7,1992.0,2400.0,3135,20011.0,4,1,3.0,387904.0
10,2009.0,2400.0,3136,20011.0,4,3,1.0,799900.0
8,2011.0,3301.0,3112,20001.0,4,3,1.0,1050000.0
6,2017.0,3302.0,3104,20001.0,4,3,1.0,1354995.0
6,2008.0,3302.0,3109,20001.0,3,2,1.0,830000.0
7,2016.0,3302.0,3104,20001.0,4,4,1.0,1005000.0
7,2009.0,2102.0,3262,20011.0,4,3,1.0,480000.0
10,2010.0,2301.0,3238,20011.0,4,3,1.0,900000.0
10,2012.0,2202.0,3325,20011.0,3,3,1.0,775000.0
9,2016.0,2301.0,3244,20011.0,4,3,2.0,925000.0
10,2014.0,2201.0,3215,20011.0,4,3,2.0,909000.0
8,2014.0,2201.0,3215,20011.0,4,3,1.0,780000.0
7,1974.0,2201.0,3218,20011.0,3,1,1.0,650000.0
6,2006.0,2201.0,3215,20011.0,3,2,1.0,702500.0
6,2010.0,2202.0,3249,20011.0,3,2,1.0,715750.0
10,2008.0,2202.0,3252,20011.0,3,3,2.0,759999.0
8,2016.0,1902.0,3292,20011.0,4,3,1.0,749900.0
8,1992.0,1902.0,3292,20011.0,3,1,1.0,510000.0
10,2013.0,2301.0,3309,20011.0,4,3,1.0,739000.0
7,1988.0,2202.0,3249,20011.0,3,1,1.0,460000.0
6,2017.0,1902.0,3287,20011.0,4,2,1.0,550000.0
9,2011.0,1902.0,3267,20011.0,6,4,1.0,795000.0
6,2017.0,1902.0,3267,20011.0,4,3,1.0,610000.0
8,2017.0,1902.0,3267,20011.0,3,1,1.0,825000.0
7,2010.0,2301.0,3238,20011.0,3,2,1.0,800000.0
12,2010.0,2201.0,3215,20011.0,4,3,1.0,712000.0
7,1990.0,2201.0,3215,20011.0,4,1,1.0,526000.0
10,2013.0,2400.0,3221,20011.0,4,3,1.0,792500.0
6,2016.0,1702.0,3346,20012.0,3,2,1.0,549000.0
8,2017.0,1902.0,3292,20011.0,4,3,1.0,825000.0
8,2005.0,1902.0,3292,20011.0,5,3,1.0,305000.0
9,2017.0,1902.0,3291,20011.0,4,3,1.0,760000.0
12,2016.0,2102.0,3384,20011.0,6,5,1.0,860000.0
8,2015.0,1902.0,3292,20011.0,4,2,1.0,560000.0
8,2005.0,2102.0,3293,20011.0,3,1,1.0,516000.0
6,2017.0,2102.0,3293,20011.0,4,3,2.0,703500.0
8,2005.0,2202.0,3303,20011.0,4,2,1.0,467500.0
7,2016.0,2102.0,3293,20011.0,3,2,1.0,568000.0
8,2014.0,2301.0,3311,20011.0,3,1,1.0,505000.0
8,2013.0,2102.0,3331,20011.0,4,3,1.0,676000.0
8,2017.0,2102.0,3331,20011.0,4,3,1.0,636000.0
8,2007.0,2301.0,3319,20011.0,3,3,2.0,630000.0
6,2016.0,8701.0,3531,20002.0,4,3,1.0,855000.0
7,2016.0,1902.0,3338,20011.0,3,3,1.0,759500.0
4,2017.0,1702.0,3367,20012.0,3,2,1.0,458350.0
6,2016.0,1702.0,3367,20012.0,3,1,1.0,415000.0
5,2017.0,1702.0,3367,20012.0,2,1,1.0,389500.0
8,2009.0,2102.0,3398,20011.0,4,3,1.0,652500.0
8,2012.0,2102.0,3295,20011.0,3,3,1.0,695000.0
7,1971.0,2102.0,3295,20011.0,3,1,1.0,420000.0
7,2017.0,2102.0,3334,20011.0,3,2,1.0,400000.0
6,2016.0,1702.0,3364,20012.0,5,3,1.0,736000.0
10,2010.0,2102.0,3398,20011.0,4,3,1.0,675000.0
8,2016.0,2301.0,3321,20011.0,4,3,1.0,785000.0
7,1970.0,2301.0,3321,20011.0,3,1,1.0,550000.0
8,2017.0,1702.0,3364,20012.0,3,3,1.0,745000.0
6,2010.0,1702.0,3364,20012.0,3,2,1.0,750000.0
8,2017.0,2202.0,3302,20011.0,3,3,1.0,759000.0
6,2010.0,8701.0,3532,20002.0,3,1,1.0,590000.0
7,2017.0,1902.0,3338,20011.0,5,3,1.0,834068.0
7,2012.0,1902.0,3338,20011.0,3,1,1.0,622200.0
8,2017.0,1902.0,3339,20011.0,4,2,1.0,745000.0
6,2017.0,2301.0,3316,20011.0,3,2,1.0,725000.0
7,2017.0,1902.0,3289,20011.0,4,3,1.0,799000.0
8,2010.0,2301.0,3312,20011.0,4,3,1.0,860000.0
15,2005.0,2301.0,3316,20011.0,6,4,2.0,906000.0
6,2011.0,2102.0,3334,20011.0,4,2,1.0,564000.0
6,2017.0,9203.0,3505,20002.0,4,4,1.0,875000.0
9,2013.0,2301.0,3322,20011.0,3,2,1.0,795000.0
10,2017.0,1702.0,3365,20012.0,7,4,1.0,562000.0
7,2017.0,1702.0,3365,20012.0,2,1,1.0,635786.0
5,2012.0,1702.0,3346,20012.0,2,2,1.0,406000.0
7,2012.0,2202.0,3302,20011.0,3,2,1.0,399999.0
7,2017.0,1902.0,3290,20011.0,3,2,1.0,570000.0
6,2010.0,2301.0,3317,20011.0,3,2,1.0,709900.0
10,2015.0,2301.0,3318,20011.0,3,3,1.0,749900.0
7,2016.0,2202.0,3306,20011.0,4,3,1.0,763550.0
8,1989.0,2301.0,3313,20011.0,3,1,1.0,575000.0
10,2013.0,2301.0,3313,20011.0,4,3,1.0,805000.0
8,2006.0,2102.0,3334,20011.0,4,2,1.0,539000.0
8,2012.0,9203.0,3508,20002.0,4,2,2.0,805001.0
9,1976.0,8701.0,3509,20002.0,5,3,1.0,705000.0
6,1950.0,2301.0,3308,20011.0,3,1,1.0,477999.0
7,2010.0,2202.0,3323,20011.0,4,2,1.0,579000.0
7,1990.0,2202.0,3323,20011.0,3,1,1.0,700000.0
9,2016.0,1702.0,3366,20012.0,5,4,1.0,795000.0
9,2013.0,1702.0,3366,20012.0,4,2,1.0,655000.0
6,1990.0,8701.0,3533,20002.0,3,1,1.0,380000.0
16,2007.0,2202.0,3323,20011.0,4,4,4.0,675000.0
10,2013.0,2301.0,3318,20011.0,4,3,1.0,765000.0
8,2015.0,9204.0,3637,20017.0,4,2,1.0,685000.0
16,2017.0,2102.0,3387,20011.0,4,4,4.0,550000.0
8,2016.0,2102.0,3388,20011.0,4,3,1.0,820000.0
8,2018.0,9501.0,3665,20011.0,4,3,1.0,376950.0
10,2016.0,9505.0,3707,20011.0,3,3,1.0,640000.0
8,2010.0,9505.0,3708,20011.0,5,3,1.0,685000.0
9,2015.0,9505.0,3708,20011.0,5,4,1.0,730000.0
8,1988.0,8702.0,3562,20002.0,3,2,1.0,300000.0
9,2016.0,9204.0,3638,20002.0,3,2,1.0,641000.0
7,2017.0,2102.0,3388,20011.0,4,3,1.0,640000.0
8,2008.0,8701.0,3516,20002.0,4,3,2.0,818553.0
6,2016.0,8701.0,3516,20002.0,4,2,1.0,799000.0
5,2011.0,9203.0,3557,20002.0,2,1,1.0,550000.0
6,2017.0,9203.0,3557,20002.0,4,3,1.0,740000.0
6,2016.0,8701.0,3509,20002.0,4,3,2.0,875000.0
6,2000.0,8701.0,3535,20002.0,3,2,1.0,631000.0
6,2016.0,8701.0,3535,20002.0,4,3,1.0,799900.0
5,2005.0,9203.0,3554,20002.0,2,2,1.0,615000.0
6,2017.0,9203.0,3554,20002.0,3,3,1.0,651000.0
6,2017.0,8701.0,3535,20002.0,3,3,1.0,738500.0
8,2011.0,8701.0,3522,20002.0,4,2,2.0,760000.0
5,2004.0,9203.0,3541,20002.0,3,2,1.0,399999.0
5,2009.0,9203.0,3541,20002.0,3,2,1.0,545000.0
7,1986.0,9204.0,3551,20002.0,3,1,1.0,404000.0
6,2011.0,8701.0,3509,20002.0,3,2,2.0,850000.0
8,2010.0,2102.0,3389,20011.0,3,2,1.0,1000000.0
6,1978.0,9203.0,3558,20002.0,2,1,1.0,362000.0
5,2012.0,9203.0,3558,20002.0,2,1,1.0,520000.0
5,2010.0,9203.0,3555,20002.0,2,2,1.0,575000.0
5,2017.0,9203.0,3555,20002.0,3,3,1.0,536900.0
6,2012.0,8701.0,3535,20002.0,3,2,1.0,607000.0
7,2004.0,8701.0,3535,20002.0,4,2,1.0,490000.0
8,2016.0,9203.0,3555,20002.0,2,1,1.0,568000.0
6,2011.0,9203.0,3555,20002.0,2,2,1.0,622000.0
6,2004.0,9203.0,3555,20002.0,2,2,1.0,550000.0
9,2015.0,2202.0,3404,20011.0,3,2,1.0,649500.0
6,2013.0,9203.0,3501,20002.0,3,3,1.0,769900.0
6,2002.0,9501.0,3667,20011.0,3,3,1.0,317105.0
8,2007.0,9203.0,3553,20002.0,3,2,1.0,605236.0
6,2018.0,2102.0,3387,20011.0,4,2,1.0,472500.0
7,2008.0,2102.0,3390,20011.0,4,2,1.0,555000.0
7,2017.0,2102.0,3391,20011.0,3,3,1.0,570000.0
8,2017.0,9203.0,3504,20002.0,3,3,1.0,480000.0
8,2011.0,9203.0,3504,20002.0,4,3,1.0,802000.0
6,2017.0,2102.0,3387,20011.0,4,2,1.0,582500.0
7,2013.0,8701.0,3520,20002.0,4,3,1.0,981352.0
6,2008.0,8701.0,3520,20002.0,3,1,1.0,825000.0
6,2011.0,8701.0,3521,20002.0,3,1,1.0,665000.0
7,2012.0,8701.0,3521,20002.0,4,3,1.0,915000.0
7,2010.0,8701.0,3521,20002.0,4,3,2.0,985000.0
6,1953.0,2102.0,3396,20011.0,3,2,1.0,620000.0
7,2010.0,9203.0,3538,20002.0,3,2,1.0,700000.0
9,1970.0,9201.0,3641,20017.0,3,2,1.0,450000.0
6,2006.0,2102.0,3391,20011.0,3,2,1.0,456000.0
10,2014.0,2102.0,3392,20011.0,3,3,1.0,639000.0
12,2005.0,2102.0,3393,20011.0,4,4,4.0,975000.0
8,2016.0,2102.0,3396,20011.0,4,3,2.0,744000.0
